text,labels
did you feel it with your hand?,1
jeez too bad you  arent older,1
she working now,1
did you get my message,1
"Haha, that was the first person I was gonna ask",0
better for the enviornment too.,0
Ok ok take care. I can understand.,0
can't you i am me? i got to c if your  nice,1
Where in abj are you serving. Are you staying with dad or alone.,0
well it would be nice to hear your voice,1
Ok i'm coming home now.,0
"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",0
"   Racists often do.  Im not confused. Hes no MLK wannabe, hes a Malcolm X wannabe.  Thats why jesse wanted to cut his nuts off.  Thats why his spiritual mentor, quotes Malcolm X, and hangs out with Louis Farrakahn.  Hes no christian.",0
I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,0
i think so,1
"  I guess some guy saw a post I left somewhere, because he was trying very hard to recruit me.  Hit my in box with whole bunch of links, and tried to get all buddy buddy talking about video games.  I lean to the right on a lot of issues (mostly financial, not the cultural stuff) but I have never given it any serious consideration.",0
i am leaving soon i we will see you  there,1
"  That depends on an individual's idea of ""common."" It was mainly isolated to cults of the ancient mystery religions(i.e. specifically Greece, Egypt) which had their roots from the mother-son worship started by Semiramis(aka. Astarte, Isis, etc.) upon the death of Cush, father of Nimrod(aka. Osiris, Bacchus, etc.).",0
It's going to get a whole lot worse when Scotland gets independence and takes control of it's oil.,0
i personaly prefeare no conodm and pulling out,1
may be i will cyou on later ok,1
can you  do me a favor baby,1
i can try for that,1
when do you  go back to school,1
"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",0
are you  a virgin,1
  Are there any drive-ins left in America?,0
bet your mom would like a massage that way you  can see,1
"  I demanded him show me anything remotely as disgusting...he said he did not have ""time to find it.""  And then when I smacked him about with more honesty, he told me to leave him alone until I wanted to have an ""intelligent conversation"" i.e. one where I agree with him.",0
Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... ,0
How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..,0
"  ÃÂ  No, even our libtard government wanted them to leave. It was their equally libtarded voters who demanded the cowards be allowed to remain on my soil.",0
I dont know oh. Hopefully this month.,0
just out of cyouriosity and I know I shouldent ask but are you  still will a virgin???(If you  are counting that would be for minutes.),1
I have good digital cam and email back the pics to u,1
" . I don't know about your case, but it takes a LONG time to finally get all the papers in order. How about other people in here who have bought a house in the last three or so years. How many times did they keep comming back and asking for MORE and MORE documentation? And how fast did your paperwork go thru? I have good credit and it still took them a LONG time to get the paperwork done. You DID have a Lawyer, (working for you) right?",0
  it's called the 'law of supply and demand'  something that few seem to acknowledge,0
you  have pics,1
   This was addressed Ken Mellman did apologized for the use of the Southern Stragety but many hardcore conservatives like Hannity and Limbaugh said that its a waste of time.,0
" honda civic   not the fastest car, but we can go for a ride",1
"Yep, by the pretty sculpture",0
This,0
No problem. We will be spending a lot of quality time together...,0
how we will you no if the condum does not have hole in it,1
should i call you  freakyT,1
"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you",0
what time you want to see me,1
Actually its what everybody was freaking about in the movie: THE HAPPENING,0
wish we could hang out tonight,1
" If you think the oil companies are seeking a Republican President in the house this next election you are absolutely correct. If a Democrat happens to step in to the roll of President the price of fuel will increase. A Democratic President will raise taxes on fuel, making prices sky rocket.  You think prices are hitting you bank account hard now, just wait and see what will happen if a Democrat takes over as commander and chief. You think filling your car now is expensive, just watch and see.. You may be shocked at the outcome.",0
do you have a special razor or is mine ok,1
Leave it wif me lar... ÌÏ wan to carry meh so heavy... Is da num 98321561 familiar to Ì_?,0
whatever is good for you    i was hoping for earlier so we can spend more time together,1
Quite late lar... Ard 12 anyway i wun b drivin...,0
" oh no, just want you  to know I do like you, but that we just can't be a real couple, which is sad because  I do like you  sooo much",1
did you  talk to her,1
if you  email it to ericschicago@youhoo.com i we will  reply with to pics,1
 Side of the Moon?,0
hmm you seem nice,1
"have you ever given a guy,",1
not today but if you call tomorrow i'l go on cam for u,1
"Several McCain advisers suggested that they have become increasingly frustrated with what one aide described as Palin ""going rogue.""",0
you are making me nervous now laugh,1
just hang out,1
Wif my family booking tour package.,0
so what you doing later,1
 Well at least you tried; it is sad that individuals post about someoneâs experience and forget the candidate they are voting for has less.,0
"Anyway.....    Harrison Ford.  Jack Black.  Brad Pitt, Will Ferrell, Billy Dee Williams, John Cusack, Sean Connery, Will Smith, Annette Bening, Efren Ramirez.    Sorry, too many. Annette bening is fair game.    Harrison Ford in The Conversation with Gene Hackman  Gene Hackman in Enemy of the State with Jack Black  Jack Black in Orange County with John Lithgow  John Lithgow in Footloose with Kevin Bacon      1. Jean Seberg  2. Iben Hejele  3. Jean Paul Bellmondo, Burt Lancaster, Jaqueline Bisset, James Mason, Jack Black, Catherine Zeta Jones, John Cuask",0
woud you  be able to get out,1
she lets me go out w guys,1
so when do you  want me to get you  pregnant,1
To day class is there are no class.,0
she is leaving on jan 6,1
Omg how did u know what I ate?,0
you want to play with me?,1
Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,0
Well. You know what i mean. Texting,0
how was your day,1
yeah it allways hot there,1
but you wudnt no,1
It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,0
I shouldn't be dreaming about making love to you,1
Meet after lunch la...,0
"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",0
   i think we may of found a space movie worse than Jason X,0
"  Personally, I rather think that, like it or not, if one is voting for McCain for POTUS, one is also, essentially, voting for Palin for the same office, at some point. 72 is a seasoned age, and it could be argued that the John McCain of 72 is far from the John McCain of 64. At any rate, the chances of Palin stepping into the position some time in the next 4 years is significant.  That having been said, this is the woman who flatly stated that the VPOTUS runs the Senate, and can really get in there and mix it up and change things with the senators.  *shudder*",0
I hope your pee burns tonite.,0
awww how come ?,1
Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,0
K k :-):-) then watch some films.,0
Dip's cell dead. So i m coming with him. U better respond else we shall come back.,0
i we will lick your  pussy at the showere if you want,1
Ok ill tell the company,0
cause you sound like a cool girl to kick it with,1
